Row_ID,Order_ID,Store Identifier,Order_Date,Ship_Date,Expected_Delivery_Date,Delivered_Date,Delivery_Status,Customer_ID,Ship_Mode,Product_ID,Quantity,Sales,Discount,Discount_Amount,Net_Sales,Profit
41642,ORD00000694,STORE1047,22-09-2022,25-09-2022,28-09-2022,01-10-2022,Late,CUST102693,Standard,PROD6540,4,113414.76,0.05,5670.74,107744.02,55134.1
26805,ORD00000505,STORE1048,22-09-2022,27-09-2022,30-09-2022,29-09-2022,Early,CUST103359,Express,PROD6878,2,14094.78,0,0,14094.78,5581.6
47587,ORD00001036,STORE1049,22-09-2022,25-09-2022,29-09-2022,29-09-2022,On Time,CUST100573,Express,PROD5469,3,106103.25,0.05,5305.16,100798.09,42680.14
12103,ORD00000059,STORE1050,23-09-2022,28-09-2022,01-10-2022,30-09-2022,Early,CUST101175,Same Day,PROD6544,3,101862.42,0,0,101862.42,58918.56
1924,ORD00000762,STORE1051,23-09-2022,24-09-2022,29-09-2022,02-10-2022,Late,CUST103603,Standard,PROD7532,3,14649.27,0,0,14649.27,5709.39
37082,ORD00000372,STORE1052,23-09-2022,26-09-2022,28-09-2022,29-09-2022,Late,CUST103020,Express,PROD7653,1,25146.07,0.1,2514.61,22631.46,9221.57
21,ORD00000492,STORE1053,23-09-2022,28-09-2022,02-10-2022,04-10-2022,Late,CUST100735,Same Day,PROD7807,1,25601.4,0,0,25601.4,14516.08
7695,ORD00000875,STORE1054,23-09-2022,28-09-2022,02-10-2022,01-10-2022,Early,CUST103195,Same Day,PROD5088,4,118279.96,0.05,5914,112365.96,39652
24984,ORD00000031,STORE1055,23-09-2022,25-09-2022,27-09-2022,29-09-2022,Late,CUST100896,Standard,PROD7376,2,57793.9,0.05,2889.7,54904.2,17171.66
18596,ORD00000638,STORE1056,23-09-2022,24-09-2022,28-09-2022,28-09-2022,On Time,CUST102242,Standard,PROD5443,3,70894.17,0.1,7089.42,63804.75,23718.03
41575,ORD00000416,STORE1057,23-09-2022,24-09-2022,29-09-2022,29-09-2022,On Time,CUST103576,Standard,PROD6962,2,3817.16,0.1,381.72,3435.44,1225.38
14622,ORD00001015,STORE1058,23-09-2022,26-09-2022,28-09-2022,27-09-2022,Early,CUST103761,Express,PROD8146,3,31389.36,0.05,1569.47,29819.89,13051.48
22354,ORD00000553,STORE1059,23-09-2022,26-09-2022,29-09-2022,01-10-2022,Late,CUST101153,Standard,PROD7469,2,64407.74,0.05,3220.39,61187.35,28329.49
34643,ORD00000528,STORE1060,24-09-2022,29-09-2022,04-10-2022,06-10-2022,Late,CUST103660,Express,PROD8580,4,61502.8,0.1,6150.28,55352.52,12476.16
22871,ORD00001065,STORE1061,24-09-2022,28-09-2022,01-10-2022,30-09-2022,Early,CUST102454,Same Day,PROD8097,2,13705.28,0,0,13705.28,6865.04
44813,ORD00001017,STORE1062,24-09-2022,27-09-2022,01-10-2022,03-10-2022,Late,CUST101382,Same Day,PROD8768,3,112449.78,0.05,5622.49,106827.29,53640.11
17727,ORD00000168,STORE1063,24-09-2022,27-09-2022,02-10-2022,02-10-2022,On Time,CUST103189,Express,PROD7298,2,46075.08,0.05,2303.75,43771.33,17591.15
7885,ORD00000465,STORE1064,24-09-2022,26-09-2022,01-10-2022,30-09-2022,Early,CUST102181,Standard,PROD5551,4,78491.64,0,0,78491.64,41574.92
16266,ORD00000688,STORE1065,24-09-2022,25-09-2022,28-09-2022,28-09-2022,On Time,CUST101010,Express,PROD6159,1,34426.66,0.05,1721.33,32705.33,15678.23
42881,ORD00000174,STORE1066,24-09-2022,28-09-2022,30-09-2022,03-10-2022,Late,CUST100555,Express,PROD7122,2,35267.06,0,0,35267.06,18611
16399,ORD00000866,STORE1067,25-09-2022,30-09-2022,04-10-2022,03-10-2022,Early,CUST101138,Express,PROD7894,2,67001.32,0.05,3350.07,63651.25,25631.77
32957,ORD00000914,STORE1068,25-09-2022,28-09-2022,02-10-2022,05-10-2022,Late,CUST102164,Express,PROD7383,2,21995.54,0,0,21995.54,12561.08
23291,ORD00000659,STORE1069,25-09-2022,27-09-2022,29-09-2022,01-10-2022,Late,CUST100214,Standard,PROD7539,4,105867.52,0,0,105867.52,55069.04
3905,ORD00000427,STORE1070,26-09-2022,28-09-2022,02-10-2022,02-10-2022,On Time,CUST102906,Same Day,PROD7948,1,13693.15,0,0,13693.15,7923.78
35284,ORD00000973,STORE1071,26-09-2022,28-09-2022,01-10-2022,04-10-2022,Late,CUST101380,Same Day,PROD5500,1,22590.01,0,0,22590.01,7937.49
35689,ORD00000693,STORE1072,27-09-2022,30-09-2022,03-10-2022,03-10-2022,On Time,CUST103155,Same Day,PROD8842,3,53707.5,0.1,5370.75,48336.75,24627.3
46675,ORD00000342,STORE1073,27-09-2022,30-09-2022,04-10-2022,06-10-2022,Late,CUST102626,Express,PROD6358,4,26555.48,0,0,26555.48,10546.92
38248,ORD00000513,STORE1074,27-09-2022,29-09-2022,04-10-2022,06-10-2022,Late,CUST100834,Standard,PROD8312,1,23603,0.05,1180.15,22422.85,5875.19
3826,ORD00000424,STORE1075,27-09-2022,28-09-2022,01-10-2022,04-10-2022,Late,CUST102727,Standard,PROD7130,1,14512.26,0,0,14512.26,5667.03
47707,ORD00001046,STORE1076,28-09-2022,03-10-2022,08-10-2022,09-10-2022,Late,CUST100161,Express,PROD7508,4,53088.8,0.1,5308.88,47779.92,16592.8
41662,ORD00001048,STORE1077,28-09-2022,03-10-2022,08-10-2022,10-10-2022,Late,CUST101986,Same Day,PROD7603,3,109969.89,0.05,5498.49,104471.4,57676.89
10723,ORD00000448,STORE1078,28-09-2022,30-09-2022,03-10-2022,02-10-2022,Early,CUST101848,Same Day,PROD7595,2,44178.5,0.1,4417.85,39760.65,8698.37
34779,ORD00000783,STORE1079,28-09-2022,29-09-2022,02-10-2022,03-10-2022,Late,CUST101858,Standard,PROD9190,4,63064.04,0.05,3153.2,59910.84,31021.92
1562,ORD00000255,STORE1080,29-09-2022,04-10-2022,09-10-2022,09-10-2022,On Time,CUST101301,Standard,PROD5702,3,65524.17,0.1,6552.42,58971.75,16293.6
4120,ORD00000755,STORE1081,29-09-2022,04-10-2022,09-10-2022,09-10-2022,On Time,CUST101937,Standard,PROD5798,1,22656.04,0.05,1132.8,21523.24,12003.46
44742,ORD00000908,STORE1082,29-09-2022,01-10-2022,03-10-2022,05-10-2022,Late,CUST102875,Express,PROD5679,4,59921.44,0.05,2996.07,56925.37,20594.33
25679,ORD00000724,STORE1083,29-09-2022,02-10-2022,06-10-2022,06-10-2022,On Time,CUST100243,Standard,PROD7933,2,24416.86,0.1,2441.69,21975.17,11783.55
13567,ORD00000401,STORE1084,29-09-2022,04-10-2022,09-10-2022,08-10-2022,Early,CUST100301,Same Day,PROD6130,1,37056.23,0.05,1852.81,35203.42,17998.68
45275,ORD00000701,STORE1085,29-09-2022,04-10-2022,06-10-2022,06-10-2022,On Time,CUST103960,Standard,PROD8473,3,4068.84,0.05,203.44,3865.4,1105.94
47892,ORD00000766,STORE1086,29-09-2022,04-10-2022,08-10-2022,11-10-2022,Late,CUST102460,Same Day,PROD7163,2,28873.56,0,0,28873.56,11484.64
12681,ORD00000816,STORE1087,29-09-2022,01-10-2022,04-10-2022,03-10-2022,Early,CUST103301,Express,PROD5066,4,106006.6,0,0,106006.6,38812.6
13546,ORD00001016,STORE1088,29-09-2022,30-09-2022,02-10-2022,01-10-2022,Early,CUST103597,Standard,PROD7836,2,13664.84,0,0,13664.84,7781.16
47616,ORD00000095,STORE1089,29-09-2022,30-09-2022,02-10-2022,03-10-2022,Late,CUST102316,Standard,PROD5093,4,156496.72,0.1,15649.67,140847.05,66526.09
44585,ORD00000441,STORE1090,30-09-2022,03-10-2022,07-10-2022,10-10-2022,Late,CUST103473,Standard,PROD8244,4,24136.6,0,0,24136.6,8900.16
25084,ORD00000895,STORE1091,30-09-2022,01-10-2022,04-10-2022,06-10-2022,Late,CUST100314,Same Day,PROD9087,1,14773.36,0,0,14773.36,8322.91
39339,ORD00000195,STORE1092,30-09-2022,05-10-2022,10-10-2022,12-10-2022,Late,CUST100146,Express,PROD5319,2,60521.32,0.05,3026.07,57495.25,25542.71
16213,ORD00000837,STORE1093,30-09-2022,03-10-2022,08-10-2022,09-10-2022,Late,CUST101827,Same Day,PROD8636,4,30444.16,0,0,30444.16,9778.76
25953,ORD00001042,STORE1094,30-09-2022,04-10-2022,09-10-2022,08-10-2022,Early,CUST101100,Standard,PROD7872,2,23710.38,0.05,1185.52,22524.86,12590.32
41154,ORD00000747,STORE1095,30-09-2022,04-10-2022,09-10-2022,12-10-2022,Late,CUST100322,Same Day,PROD7105,1,26127.3,0,0,26127.3,10140.33
5963,ORD00000230,STORE1096,30-09-2022,04-10-2022,09-10-2022,12-10-2022,Late,CUST100316,Express,PROD7270,2,18415.38,0.1,1841.54,16573.84,4086.64
44712,ORD00000484,STORE1097,30-09-2022,03-10-2022,08-10-2022,08-10-2022,On Time,CUST101649,Express,PROD6615,1,20812.84,0.05,1040.64,19772.2,4962.66
11407,ORD00000291,STORE1098,01-10-2022,06-10-2022,08-10-2022,07-10-2022,Early,CUST102884,Standard,PROD5841,4,37724.2,0,0,37724.2,18204.6
41129,ORD00000127,STORE1099,01-10-2022,02-10-2022,06-10-2022,09-10-2022,Late,CUST102942,Express,PROD5031,4,18117.64,0.05,905.88,17211.76,6507.72
38114,ORD00000388,STORE1000,01-10-2022,04-10-2022,07-10-2022,09-10-2022,Late,CUST100451,Express,PROD6643,1,31746.56,0,0,31746.56,14632.27
12224,ORD00000727,STORE1001,01-10-2022,06-10-2022,08-10-2022,11-10-2022,Late,CUST103871,Same Day,PROD7818,2,25370.34,0,0,25370.34,13389.1
1145,ORD00000730,STORE1002,01-10-2022,06-10-2022,09-10-2022,10-10-2022,Late,CUST102294,Same Day,PROD5285,1,18985.23,0,0,18985.23,9765.13
17501,ORD00000224,STORE1003,01-10-2022,03-10-2022,06-10-2022,09-10-2022,Late,CUST101469,Express,PROD7522,2,29217.8,0.1,2921.78,26296.02,9814.02
6340,ORD00000842,STORE1004,01-10-2022,03-10-2022,08-10-2022,11-10-2022,Late,CUST100902,Same Day,PROD6643,3,95239.68,0,0,95239.68,43896.81
4177,ORD00000481,STORE1005,01-10-2022,03-10-2022,07-10-2022,10-10-2022,Late,CUST100054,Express,PROD8043,1,27023.04,0.1,2702.3,24320.74,7361.58
46290,ORD00000140,STORE1006,02-10-2022,03-10-2022,06-10-2022,06-10-2022,On Time,CUST103458,Express,PROD7824,1,24749.62,0.05,1237.48,23512.14,8881.24
29212,ORD00000086,STORE1007,02-10-2022,05-10-2022,10-10-2022,12-10-2022,Late,CUST101779,Express,PROD8950,2,17468.12,0.1,1746.81,15721.31,5510.11
41375,ORD00000284,STORE1008,02-10-2022,06-10-2022,10-10-2022,09-10-2022,Early,CUST101071,Standard,PROD5644,4,100062.52,0,0,100062.52,31046.72
32846,ORD00000002,STORE1009,02-10-2022,06-10-2022,11-10-2022,10-10-2022,Early,CUST101217,Same Day,PROD8354,1,28215.74,0.1,2821.57,25394.17,10932.82
34231,ORD00000099,STORE1010,03-10-2022,07-10-2022,10-10-2022,13-10-2022,Late,CUST102287,Express,PROD7633,2,17762.5,0,0,17762.5,6669.1
2124,ORD00001018,STORE1011,03-10-2022,04-10-2022,08-10-2022,07-10-2022,Early,CUST102520,Express,PROD5255,3,16450.11,0.05,822.51,15627.6,7900.68
21911,ORD00000644,STORE1012,03-10-2022,08-10-2022,11-10-2022,12-10-2022,Late,CUST100681,Express,PROD9197,2,15831.24,0.05,791.56,15039.68,8252.86
38700,ORD00000211,STORE1013,03-10-2022,05-10-2022,10-10-2022,09-10-2022,Early,CUST102322,Standard,PROD6772,3,3396.18,0.05,169.81,3226.37,999.32
12384,ORD00000559,STORE1014,03-10-2022,07-10-2022,09-10-2022,09-10-2022,On Time,CUST102175,Same Day,PROD7941,3,96211.68,0.1,9621.17,86590.51,45769.51
30521,ORD00000857,STORE1015,03-10-2022,08-10-2022,10-10-2022,10-10-2022,On Time,CUST102791,Standard,PROD6890,1,20408.08,0,0,20408.08,10583.1
44961,ORD00001062,STORE1016,03-10-2022,06-10-2022,09-10-2022,12-10-2022,Late,CUST101329,Express,PROD7723,2,44430.9,0.1,4443.09,39987.81,9559.51
3055,ORD00000845,STORE1017,03-10-2022,05-10-2022,09-10-2022,09-10-2022,On Time,CUST101675,Standard,PROD8185,4,11448.4,0,0,11448.4,5877.2
13375,ORD00000461,STORE1018,03-10-2022,08-10-2022,13-10-2022,14-10-2022,Late,CUST100137,Standard,PROD6854,4,101618.64,0,0,101618.64,38116.64
2444,ORD00000540,STORE1019,03-10-2022,07-10-2022,10-10-2022,09-10-2022,Early,CUST101517,Same Day,PROD5259,1,16291.52,0,0,16291.52,6737.86
623,ORD00000700,STORE1020,04-10-2022,07-10-2022,09-10-2022,09-10-2022,On Time,CUST100473,Express,PROD7173,4,78225.2,0,0,78225.2,22363.8
12112,ORD00000921,STORE1021,04-10-2022,08-10-2022,12-10-2022,11-10-2022,Early,CUST103048,Standard,PROD5615,3,29647.71,0.05,1482.39,28165.32,12232.65
47737,ORD00000537,STORE1022,04-10-2022,08-10-2022,13-10-2022,15-10-2022,Late,CUST102104,Express,PROD6768,4,145335.04,0.05,7266.75,138068.29,72760.09
17952,ORD00000072,STORE1023,04-10-2022,05-10-2022,07-10-2022,09-10-2022,Late,CUST102411,Same Day,PROD5501,3,51820.77,0.05,2591.04,49229.73,20405.43
38151,ORD00000543,STORE1024,04-10-2022,09-10-2022,11-10-2022,10-10-2022,Early,CUST100830,Express,PROD8699,4,84369.04,0.05,4218.45,80150.59,22921.95
38984,ORD00000703,STORE1025,05-10-2022,07-10-2022,10-10-2022,11-10-2022,Late,CUST102386,Express,PROD5560,4,155894.04,0.1,15589.4,140304.64,72473.6
48626,ORD00000541,STORE1026,05-10-2022,06-10-2022,11-10-2022,14-10-2022,Late,CUST102290,Same Day,PROD5965,4,126232.2,0.1,12623.22,113608.98,54458.22
30883,ORD00000855,STORE1027,05-10-2022,06-10-2022,09-10-2022,10-10-2022,Late,CUST102429,Standard,PROD8975,4,111347.8,0.1,11134.78,100213.02,52759.58
46804,ORD00000444,STORE1028,05-10-2022,09-10-2022,11-10-2022,10-10-2022,Early,CUST100172,Express,PROD5611,4,80095.96,0.1,8009.6,72086.36,24597.8
8296,ORD00000779,STORE1029,05-10-2022,07-10-2022,09-10-2022,08-10-2022,Early,CUST102560,Same Day,PROD5127,3,33444.09,0.1,3344.41,30099.68,6494.87
6019,ORD00000576,STORE1030,05-10-2022,09-10-2022,11-10-2022,11-10-2022,On Time,CUST100881,Same Day,PROD8973,2,57856.64,0,0,57856.64,33336.98
27443,ORD00001001,STORE1031,05-10-2022,07-10-2022,10-10-2022,10-10-2022,On Time,CUST100210,Same Day,PROD7321,2,7032.08,0.1,703.21,6328.87,3202.27
5979,ORD00000645,STORE1032,06-10-2022,10-10-2022,13-10-2022,12-10-2022,Early,CUST100088,Same Day,PROD8245,3,70574.4,0,0,70574.4,33839.85
28287,ORD00000644,STORE1033,06-10-2022,07-10-2022,09-10-2022,11-10-2022,Late,CUST103398,Express,PROD5366,2,27006.44,0.05,1350.32,25656.12,6752.12
16511,ORD00000008,STORE1034,06-10-2022,08-10-2022,13-10-2022,15-10-2022,Late,CUST102605,Same Day,PROD7599,1,37940.07,0,0,37940.07,19866.19
14149,ORD00000198,STORE1035,06-10-2022,10-10-2022,13-10-2022,14-10-2022,Late,CUST100354,Same Day,PROD6894,1,8929.89,0.1,892.99,8036.9,1700.14
37018,ORD00000888,STORE1036,06-10-2022,08-10-2022,12-10-2022,11-10-2022,Early,CUST101575,Same Day,PROD8899,3,129805.92,0.1,12980.59,116825.33,57088.37
34407,ORD00000809,STORE1037,07-10-2022,08-10-2022,13-10-2022,13-10-2022,On Time,CUST102595,Express,PROD8679,2,50289.46,0,0,50289.46,19188.34
12573,ORD00000724,STORE1038,07-10-2022,11-10-2022,15-10-2022,15-10-2022,On Time,CUST101129,Standard,PROD6463,4,31257.32,0.05,1562.87,29694.45,13509.89
10155,ORD00000937,STORE1039,07-10-2022,11-10-2022,14-10-2022,17-10-2022,Late,CUST103661,Same Day,PROD8227,1,11066.53,0.05,553.33,10513.2,4207.75
45840,ORD00000086,STORE1040,07-10-2022,10-10-2022,13-10-2022,15-10-2022,Late,CUST102342,Standard,PROD5075,3,53092.14,0,0,53092.14,29067.21
16235,ORD00000793,STORE1041,07-10-2022,12-10-2022,16-10-2022,19-10-2022,Late,CUST103412,Same Day,PROD9161,4,150683.12,0.05,7534.16,143148.96,71122.72
39643,ORD00000077,STORE1042,07-10-2022,09-10-2022,11-10-2022,14-10-2022,Late,CUST103411,Express,PROD8801,1,27122.63,0.05,1356.13,25766.5,12308.95
38031,ORD00000647,STORE1043,07-10-2022,12-10-2022,15-10-2022,14-10-2022,Early,CUST101858,Same Day,PROD7469,3,96611.61,0.05,4830.58,91781.03,42494.24
30893,ORD00000590,STORE1044,07-10-2022,12-10-2022,17-10-2022,20-10-2022,Late,CUST101603,Express,PROD8260,3,28431.39,0.1,2843.14,25588.25,5872.55
32672,ORD00000901,STORE1045,07-10-2022,11-10-2022,15-10-2022,18-10-2022,Late,CUST102444,Express,PROD5422,4,31158.56,0.1,3115.86,28042.7,14898.7
25114,ORD00000273,STORE1046,08-10-2022,13-10-2022,17-10-2022,20-10-2022,Late,CUST100958,Standard,PROD9022,4,62608,0.1,6260.8,56347.2,20529.12
23860,ORD00000689,STORE1047,08-10-2022,09-10-2022,11-10-2022,11-10-2022,On Time,CUST100921,Standard,PROD7319,3,38241.33,0.1,3824.13,34417.2,12308.16
32821,ORD00000176,STORE1048,08-10-2022,09-10-2022,12-10-2022,14-10-2022,Late,CUST101671,Same Day,PROD8377,2,48473.34,0,0,48473.34,20650.94
16696,ORD00000955,STORE1049,08-10-2022,13-10-2022,18-10-2022,18-10-2022,On Time,CUST100244,Standard,PROD5389,1,6115.29,0,0,6115.29,2886.38
25054,ORD00000989,STORE1050,08-10-2022,11-10-2022,16-10-2022,15-10-2022,Early,CUST101239,Standard,PROD5418,2,39639.18,0.1,3963.92,35675.26,17804.58
21466,ORD00000956,STORE1051,08-10-2022,11-10-2022,15-10-2022,16-10-2022,Late,CUST102775,Standard,PROD7850,2,8470.96,0.1,847.1,7623.86,2599.08
28314,ORD00000633,STORE1052,08-10-2022,10-10-2022,12-10-2022,12-10-2022,On Time,CUST103943,Same Day,PROD8942,3,46644.81,0.1,4664.48,41980.33,15955.06
28052,ORD00001039,STORE1053,08-10-2022,13-10-2022,15-10-2022,14-10-2022,Early,CUST102783,Express,PROD5195,3,39992.64,0,0,39992.64,12852.51
19283,ORD00000132,STORE1054,08-10-2022,10-10-2022,12-10-2022,15-10-2022,Late,CUST100406,Express,PROD6966,2,9105.66,0.05,455.28,8650.38,3856.54
26141,ORD00000977,STORE1055,08-10-2022,09-10-2022,14-10-2022,16-10-2022,Late,CUST100625,Standard,PROD6005,2,4751.64,0,0,4751.64,1976.36
41253,ORD00000366,STORE1056,08-10-2022,09-10-2022,13-10-2022,14-10-2022,Late,CUST101062,Express,PROD6864,4,51470.08,0.1,5147.01,46323.07,12440.27
15875,ORD00000123,STORE1057,08-10-2022,10-10-2022,12-10-2022,12-10-2022,On Time,CUST103195,Standard,PROD6010,1,23954.39,0,0,23954.39,7488.17
21475,ORD00001088,STORE1058,09-10-2022,11-10-2022,14-10-2022,14-10-2022,On Time,CUST102864,Standard,PROD8240,1,26518.21,0.1,2651.82,23866.39,5250.11
4862,ORD00000811,STORE1059,09-10-2022,14-10-2022,19-10-2022,21-10-2022,Late,CUST103193,Express,PROD5458,4,29291.24,0.05,1464.56,27826.68,12724.32
15734,ORD00000458,STORE1060,09-10-2022,12-10-2022,17-10-2022,20-10-2022,Late,CUST103009,Standard,PROD8074,4,89729.08,0,0,89729.08,42129.72
5017,ORD00000614,STORE1061,09-10-2022,13-10-2022,15-10-2022,17-10-2022,Late,CUST103549,Standard,PROD7172,1,13631.29,0.1,1363.13,12268.16,5202.21
7514,ORD00000204,STORE1062,10-10-2022,11-10-2022,15-10-2022,18-10-2022,Late,CUST103651,Express,PROD6439,1,2689.22,0.1,268.92,2420.3,1007.93
15726,ORD00000534,STORE1063,10-10-2022,13-10-2022,16-10-2022,15-10-2022,Early,CUST100145,Same Day,PROD8081,4,86670.88,0.05,4333.54,82337.34,28864.54
17630,ORD00000914,STORE1064,10-10-2022,14-10-2022,16-10-2022,17-10-2022,Late,CUST102715,Standard,PROD7936,1,38815.22,0.1,3881.52,34933.7,17632.33
38448,ORD00000254,STORE1065,10-10-2022,11-10-2022,13-10-2022,14-10-2022,Late,CUST100774,Express,PROD8428,4,25391.64,0,0,25391.64,8469.88
4103,ORD00000691,STORE1066,10-10-2022,13-10-2022,16-10-2022,17-10-2022,Late,CUST102201,Express,PROD6430,4,173723.56,0.1,17372.36,156351.2,82332.92
2396,ORD00000784,STORE1067,10-10-2022,11-10-2022,15-10-2022,14-10-2022,Early,CUST103439,Standard,PROD7289,1,6167.33,0.1,616.73,5550.6,1649.62
47775,ORD00000071,STORE1068,10-10-2022,15-10-2022,17-10-2022,17-10-2022,On Time,CUST102345,Standard,PROD8588,4,106163.72,0.05,5308.19,100855.53,51366.09
21103,ORD00000011,STORE1069,11-10-2022,15-10-2022,17-10-2022,20-10-2022,Late,CUST103259,Same Day,PROD7088,1,11902.55,0.1,1190.25,10712.3,4119.69
33583,ORD00000735,STORE1070,11-10-2022,16-10-2022,19-10-2022,21-10-2022,Late,CUST101321,Express,PROD7790,3,6784.89,0.05,339.24,6445.65,3536.94
539,ORD00000246,STORE1071,11-10-2022,15-10-2022,17-10-2022,18-10-2022,Late,CUST100919,Standard,PROD6636,4,131542.56,0,0,131542.56,76441.48
27035,ORD00000860,STORE1072,11-10-2022,13-10-2022,15-10-2022,17-10-2022,Late,CUST103409,Standard,PROD8393,3,67095.12,0,0,67095.12,32852.58
29772,ORD00000970,STORE1073,11-10-2022,13-10-2022,17-10-2022,17-10-2022,On Time,CUST101900,Express,PROD5103,3,87272.34,0,0,87272.34,29149.05
37049,ORD00000266,STORE1074,11-10-2022,16-10-2022,19-10-2022,22-10-2022,Late,CUST100732,Express,PROD7054,2,24435,0.1,2443.5,21991.5,11540.86
5360,ORD00000368,STORE1075,12-10-2022,17-10-2022,21-10-2022,24-10-2022,Late,CUST100027,Standard,PROD5870,4,131588.68,0,0,131588.68,76343.4
41851,ORD00000089,STORE1076,12-10-2022,13-10-2022,18-10-2022,17-10-2022,Early,CUST102438,Same Day,PROD6901,2,11104.26,0.05,555.21,10549.05,3315.81
27947,ORD00000269,STORE1077,12-10-2022,17-10-2022,20-10-2022,21-10-2022,Late,CUST102191,Express,PROD8480,1,3923.39,0.1,392.34,3531.05,996.03
11571,ORD00000227,STORE1078,12-10-2022,13-10-2022,18-10-2022,21-10-2022,Late,CUST102675,Standard,PROD5582,2,15447.92,0.05,772.4,14675.52,8125.84
7506,ORD00000937,STORE1079,12-10-2022,16-10-2022,18-10-2022,20-10-2022,Late,CUST101626,Same Day,PROD6784,3,62141.13,0,0,62141.13,33142.56
28903,ORD00000625,STORE1080,13-10-2022,17-10-2022,22-10-2022,22-10-2022,On Time,CUST102996,Same Day,PROD6389,4,11571.96,0,0,11571.96,6574.2
1960,ORD00000579,STORE1081,13-10-2022,15-10-2022,19-10-2022,19-10-2022,On Time,CUST100720,Express,PROD7327,1,17928.86,0.05,896.44,17032.42,6814.05
2939,ORD00000522,STORE1082,13-10-2022,18-10-2022,20-10-2022,22-10-2022,Late,CUST101882,Standard,PROD5330,3,72257.82,0,0,72257.82,36708
16703,ORD00000783,STORE1083,14-10-2022,15-10-2022,20-10-2022,22-10-2022,Late,CUST100224,Express,PROD5718,2,37966.14,0.1,3796.61,34169.53,16462.11
42110,ORD00001057,STORE1084,14-10-2022,17-10-2022,19-10-2022,19-10-2022,On Time,CUST101422,Standard,PROD5018,1,33706.03,0,0,33706.03,13904.41
31798,ORD00000439,STORE1085,14-10-2022,17-10-2022,19-10-2022,22-10-2022,Late,CUST103585,Same Day,PROD7471,3,52160.91,0,0,52160.91,24976.95
2889,ORD00000776,STORE1086,14-10-2022,17-10-2022,19-10-2022,18-10-2022,Early,CUST100132,Same Day,PROD9033,4,31965.76,0,0,31965.76,12979.28
13993,ORD00000185,STORE1087,15-10-2022,20-10-2022,23-10-2022,26-10-2022,Late,CUST100794,Standard,PROD5308,3,5406.36,0,0,5406.36,2334.6
21714,ORD00000856,STORE1088,15-10-2022,16-10-2022,18-10-2022,17-10-2022,Early,CUST101515,Express,PROD9016,2,18181.2,0,0,18181.2,9785.46
4816,ORD00000492,STORE1089,15-10-2022,16-10-2022,21-10-2022,23-10-2022,Late,CUST101240,Standard,PROD5454,4,70063.12,0,0,70063.12,21922.32
12350,ORD00001042,STORE1090,15-10-2022,17-10-2022,20-10-2022,23-10-2022,Late,CUST102752,Same Day,PROD5185,1,12273.35,0.05,613.67,11659.68,4142.12
30880,ORD00001075,STORE1091,15-10-2022,19-10-2022,23-10-2022,22-10-2022,Early,CUST100176,Same Day,PROD6011,4,132058.08,0,0,132058.08,64299.96
22201,ORD00000186,STORE1092,15-10-2022,20-10-2022,23-10-2022,25-10-2022,Late,CUST100468,Same Day,PROD8294,4,122314,0,0,122314,45244.32
10183,ORD00000817,STORE1093,15-10-2022,20-10-2022,24-10-2022,23-10-2022,Early,CUST100493,Express,PROD5110,4,170301.56,0,0,170301.56,90593.16
31279,ORD00000607,STORE1094,15-10-2022,18-10-2022,21-10-2022,24-10-2022,Late,CUST103055,Express,PROD8022,1,16409.39,0.05,820.47,15588.92,8080.56
36068,ORD00000697,STORE1095,16-10-2022,17-10-2022,20-10-2022,23-10-2022,Late,CUST100585,Express,PROD7251,4,81516.48,0.1,8151.65,73364.83,35866.59
14598,ORD00000554,STORE1096,16-10-2022,21-10-2022,24-10-2022,26-10-2022,Late,CUST103687,Same Day,PROD6122,4,54051.8,0.05,2702.59,51349.21,21308.33
38391,ORD00000528,STORE1097,16-10-2022,17-10-2022,19-10-2022,21-10-2022,Late,CUST103330,Express,PROD7110,1,16248.6,0.1,1624.86,14623.74,6351.28
4368,ORD00001068,STORE1098,16-10-2022,21-10-2022,25-10-2022,24-10-2022,Early,CUST102766,Same Day,PROD7452,2,51893.92,0.05,2594.7,49299.22,19842.36
3009,ORD00000842,STORE1099,16-10-2022,17-10-2022,21-10-2022,24-10-2022,Late,CUST100672,Standard,PROD6003,3,46892.43,0.05,2344.62,44547.81,22884.75
6219,ORD00000762,STORE1000,17-10-2022,22-10-2022,26-10-2022,27-10-2022,Late,CUST100154,Express,PROD7349,3,54298.83,0,0,54298.83,16479.3
13643,ORD00000630,STORE1001,17-10-2022,21-10-2022,26-10-2022,26-10-2022,On Time,CUST102962,Same Day,PROD7035,2,57028.56,0.05,2851.43,54177.13,16254.85
21163,ORD00000009,STORE1002,17-10-2022,18-10-2022,22-10-2022,24-10-2022,Late,CUST101667,Standard,PROD5257,4,82050.12,0,0,82050.12,37295.52
24235,ORD00000912,STORE1003,17-10-2022,19-10-2022,24-10-2022,25-10-2022,Late,CUST101324,Standard,PROD8917,4,183839.96,0.05,9192,174647.96,97123.48
48433,ORD00000901,STORE1004,17-10-2022,18-10-2022,23-10-2022,26-10-2022,Late,CUST102367,Same Day,PROD7551,1,27961.69,0.1,2796.17,25165.52,10926.15
45162,ORD00000144,STORE1005,17-10-2022,18-10-2022,22-10-2022,21-10-2022,Early,CUST103137,Same Day,PROD8573,2,69664.76,0.1,6966.48,62698.28,30432.76
